Feature	Importance
Inhwrd_prev	0.0008871705529869362
Pers_nw_p	0.0008847945209696665
Actieww_p	0.0008831705580533587
Lem_over_buf_d	0.0008754867987860107
Pers_vnw_d	0.0008721749077152064
Wrd_prev	0.0008698000522913539
Form_d	0.0008662433428967489
Vnw_ref_d	0.0008625684992840953
Zin_per_doc	0.0008596631756692051
Alg_nw_p	0.000849930131052534
Ontk_tot_d	0.0008448086780914263
TTR_wrd	0.0008301135814245682
Alg_ww_d	0.0008254543857274041
Tijd_bvnw_d	0.0007853305975743763
Conn_temp_dz	0.0007837255352934163
Bijw_bep_alg_dz	0.0007731412789435365
KConj_dz	0.0007596147535365542
Attr_bijv_nw_dz	0.0007520080925467658
Actieww_d	0.0007376339375465355
Dekking_inhwrd_prev	0.0007347989393867955
Arg_over_vzin_d	0.0007327407204392952
Pers_vnw3_d	0.0007249169795266395
Emotie_d	0.0007192583129928651
Lem_freq_zn_log_zonder_abw	0.0007145438373813731
Arg_over_buf_d	0.0007058171836990628
Nom_d	0.0007001326522230603
Int_d	0.0006920188897266487
Form_vnw_d	0.0006891511129916796
Pers_nw_d	0.0006785213344603586
MTLD_wrd	0.0006767967165736922
Bvnw_d	0.0006744664324827246
Freq5000_nw_corr	0.0006730994374985248
Inhwrd_d	0.0006730571516230441
Gebeuren_abstr_nw_d	0.0006603029963259057
Koppelww_d	0.0006554664523870563
Ov_abstr_bvnw_d	0.0006514058555831836
Int_combi_d	0.0006505100754770558
Undefined_ATP_ww_p	0.0006460193871988784
Conn_d	0.0006288684772873699
Bijv_bep_d	0.000619303819019819
AL_lidw_znw	0.0006176696943430933
Plaats_nw_d	0.0006123495880223645
Ontk_zin_dz	0.0006103750993793519
Freq20000_nw	0.0006059305166739058
Freq1000_nsam_nw	0.000601102242390134
Bijw_bep_d	0.0006009792278905178
Form_bw_d	0.0005977759315220412
Conn_caus_d	0.0005883837067694368
Conc_nw_strikt_d	0.0005787376009662404
Gebr_vw_nw_p	0.0005719293943138828
Undefined_ww_p	0.0005630967099987368
Freq1000_nw	0.0005542950031127579
Ontk_tot_dz	0.0005465559307136478
Freq5000_nsam_nw	0.0005441823572663766
Huww_tijd_dz	0.0005398751431413928
Bijw_d	0.0005220628460194687
Conc_nw_ruim_p	0.0005207164341659646
Extra_KConj_dz	0.0005152091814151411
Conn_comp_d	0.0005052833227582424
Infin_compl_bep_per_zin	0.0005039424759800875
Ov_abstr_nw_d	0.0004924230030814708
LiNT_score1	0.0004881579164094822
Lem_over_vzin_dz	0.0004820291753290233
Conn_comp_MTLD	0.00048066795811025785
Pv_ww1_per_zin	0.0004683291155952278
Gebeuren_abstr_nw_p	0.00046243833649219676
LiNT_score2	0.00046141132715504617
Freq10000_inhwrd_zonder_abw	0.0004611246829009999
Gebr_vw_nw_d	0.0004603245428100443
Bijw_bep_alg_d	0.0004583697321949907
Pers_vnw2_d	0.0004530591023093955
Undefined_nw_p	0.00044693217669422596
Vragen_p	0.0004458987833643167
Spec_ev_bvnw_d	0.00044295094533652505
Alg_bijw_d	0.0004310103794239573
Voed_verz_nw_p	0.0004305349264613216
Ww_d	0.0004197840244700177
Koppelww_dz	0.00041251617869126576
D_level_gt4_p	0.00040961483612813064
Wrd_freq_log_nw	0.0004077621921405026
Organisatie_nw_d	0.0004077109216730964
Toestww_p	0.00040374400984649275
Int_bvnw_d	0.0003989983404505438
Freq5000_nw	0.00039711856517891253
Alg_ww_hand_d	0.00039469586143700823
Conc_bvnw_ruim_d	0.0003937903657244934
Ruimte_MTLD	0.00038932277401881535
Int_bw_d	0.0003868152377571494
Imp_ellips_d	0.00038396410932732056
Vnw_ref_dz	0.0003765209103237678
Lijdv_dz	0.00037630574737543846
Attr_bijv_nw_d	0.0003738926690743931
Freq1000_inhwrd_zonder_abw	0.00036855900840995244
Freq10000_inhwrd	0.0003558863512887324
Alg_nw_hand_d	0.00035504261429483426
Ov_abstr_nw_p	0.0003541002172569714
Pers_ref_d	0.00035288680554945376
Subst_conc_nw_d	0.0003481189765057941
Vd_vrij_d	0.0003435797169614584
Alg_nw_hand_p	0.00033765334501831295
Freq1000_inhwrd	0.0003337718953942989
Freq5000_inhwrd_zonder_abw	0.00033177010062804475
Conc_ww_p	0.00033044700971801756
Spec_bijw_d	0.000329488765199799
Voed_verz_nw_d	0.0003219896364387414
Wrd_freq_log_zn_corr_zonder_abw	0.0003163415888333231
Conn_reeks_zin_dz	0.00031606794950658263
Abstr_ww_d	0.00031496216326534494
Plaats_nw_p	0.00031097990694113446
Lijdv_d	0.00030894964555273593
Imp_ellips_p	0.0003071349898930924
Inhwrd_prev_z	0.00030447771917999544
Conn_comp_dz	0.00030107468902698453
Freq5000_inhwrd	0.0002999286478849722
Lem_freq_zn_log	0.00029807734976183023
Procesww_d	0.00028937126895062877
Infin_vrij_d	0.00028526326478472703
Ww_mod_dz	0.00028128326420924103
Tw_d	0.00027321005143316287
Freq20000_inhwrd	0.0002721801846538021
Freq20000	0.0002706111162377099
PlantDier_nw_d	0.00027056232397401343
Toestww_d	0.00026581915453285443
Emotie_MTLD	0.0002644255205612253
Gebeuren_conc_nw_d	0.00026262698730981953
Freq1000	0.0002571219068465441
Betr_bijzin_per_zin	0.0002569012880620944
Freq5000	0.000256811367739602
Vnw_d	0.0002488912893469576
Freq20000_nw_corr	0.00024763357951044807
Alg_positief_bvnw_d	0.00024419809088876694
Freq1000_nw_corr	0.0002431037122033895
Onbep_nwg_p	0.00024164127800006572
Meerv_ontk_d	0.00023329277357953467
Alg_ww_kenn_d	0.00022916652627810993
Pv_hzin_per_zin	0.000222869482228047
Causaal_MTLD	0.00021972683005672217
Freq10000	0.0002193556008045447
Conn_reeks_zin_MTLD	0.00021914696174109627
Conn_contr_dz	0.00021856770347700692
Wrd_freq_log_ong_nw	0.00021779468522097176
Conn_temp_d	0.00021493609676802577
Vz_d	0.0002129280963750367
Subst_conc_nw_p	0.00021257844275945778
Freq20000_inhwrd_zonder_abw	0.00021237880106318878
Freq20000_corr	0.00020341721590625688
Emosoc_bvnw_d	0.00019989927927840438
Freq50_staph	0.0001996908533419102
Alg_ev_bvnw_d	0.0001974405933181125
Pers_vnw1_d	0.00019418513987114747
Alg_ww_hand_p	0.00019355812337166337
LiNT_niveau2	0.00019196644157742514
Concr_ov_nw_p	0.00018966875127257894
Gedekte_ww_p	0.00018542863107140343
Samenst_p	0.00018154836732521995
Conc_nw_ruim_d	0.00017964345165820094
wrd_freq_zn_log	0.00017382655403888763
Concr_ov_nw_d	0.00017168611737342445
Wrd_freq_zn_log_zonder_abw	0.00017088765170032632
Int_bvbw_d	0.00017085684953640446
Alg_nw_afz_sit_p	0.0001684696293609277
Freq5000_corr	0.00016381778170029574
Ontk_morf_dz	0.00016360021883185804
Freq65_Staph	0.00015994020132240535
Freq77_Staph	0.00015822039072787607
Lidw_d	0.00015727337039615888
Inhwrd_d_zonder_abw	0.00015074248500922494
Conc_bvnw_strikt_d	0.0001476484612019097
Freq20000_nsam_nw	0.0001415827951884918
KConj_per_zin	0.00014085706082118125
Freq3000_inhwrd	0.00013578313908587349
Wrd_freq_log_corr_zonder_abw	0.0001299701864593348
Wrd_freq_log	0.00012927711832724377
Freq3000_inhwrd_zonder_abw	0.00012681710007903253
Huww_tijd_d	0.00012625501474760847
Gedekte_nw_p	0.00012532652683365847
Alg_negatief_bvnw_d	0.0001250590791321583
Extra_KConj_per_zin	0.00012421607490828632
Alg_ev_zr_bvnw_d	0.00011726715955264665
MTLD_lem	0.00011531642569284932
Spec_d	0.00011453658823502741
Ruimte_d	0.00011272951283960384
Onbep_nwg_dz	0.00011170956051029867
Alg_nw_afz_sit_d	0.00011006003699478949
Wrd_freq_log_nw_corr	0.00010999894002747276
Infin_vrij_dz	0.00010668672578536123
Alg_nw_rel_sit_p	0.00010318032827969138
Ww_mod_d_	9.672111428432159e-05
 Plaatsnamen_d	9.018923775053397e-05
Plaats_bvnw_d	8.878987489170007e-05
Samenst_d	8.569822996356469e-05
Conn_reeks_wg_MTLD	8.532873637467027e-05
wrd_freq_log_zn_corr	8.262277727020876e-05
Freq2000_inhwrd	8.088282518342836e-05
Procesww_p	7.874112271987176e-05
Alg_ww_kenn_p	7.36232753852905e-05
Subj_bvnw_d	7.159234335129007e-05
Namen_d	7.146784533284807e-05
Freq1000_corr	7.045012792807203e-05
Freq3000	6.97017889734916e-05
Kleur_bvnw_d	6.657646055757741e-05
Causaal_d	6.432911276253721e-05
Nw_d	6.242979931188001e-05
Lem_freq_log	6.239087942905553e-05
Int_nw_d	6.233694833490075e-05
Vragen_d	5.995268281568321e-05
Organisatie_nw_p	4.783513602487841e-05
Form_znw_d	4.5026898029699274e-05
Spec_negatief_bvnw_d	4.034959301667118e-05
Alg_ww_rel_sit_d	3.740825055819851e-05
Freq2000_inhwrd_zonder_abw	3.6357436672742166e-05
Alg_ww_rel_sit_p	3.347663250526348e-05
Infin_nw_d	3.2482266630706004e-05
Vd_bv_dz	2.7906086539900155e-05
PlantDier_nw_p	2.5966506990263436e-05
Wrd_freq_log_corr	2.5917493515042403e-05
Alg_nw_kenn_p	2.4925156286006254e-05
Vd_vrij_dz	2.4574847722288998e-05
Ontk_morf_d	2.3424302955110734e-05
Freq80_Staph	2.179927010960302e-05
Conn_contr_d	1.9890085372379428e-05
LiNT_niveau1	1.8555206969441336e-05
Namen_p	1.5645915508345614e-05
Alg_nw_kenn_d	1.360689040255755e-05
Wrd_freq_log_zonder_abw	1.1024626781194229e-05
Alg_ww_disc_caus_d	7.967616434718942e-06
Conn_reeks_zin_d	7.723821635022611e-06
Freq2000	5.036346079747715e-06
Tuss_d	2.0684337028809312e-06
Waarn_mens_bvnw_d	1.97821558684572e-06
Alpino_status	0.0
Afk_med_d	0.0
Form_vgw_d	0.0
Afk_d	0.0
Afk_gen_d	0.0
Afk_int_d	0.0
Afk_jur_d	0.0
Afk_ond_d	0.0
Afk_pol_d	0.0
Afk_ov_d	0.0
Form_vzg_d	0.0
Afk_zorg_d	0.0
Form_bvnw_d	0.0
Vzu_dz	0.0
Int_tuss_d	0.0
Arch_d	0.0
Form_vz_d	0.0
Vzu_d	0.0
Alg_nw_disc_caus_p	0.0
Samenst3_d	0.0
Ep_ev_bvnw_d	0.0
MTLD_namen	0.0
Zeldz_index	0.0
Alg_ww_ontw_p	0.0
Alg_ww_ontw_d	0.0
Alg_ww_disc_caus_p	0.0
Maat_nw_p	0.0
Maat_nw_d	0.0
Subst_abstr_nw_p	0.0
Subst_abstr_nw_d	0.0
Ep_negatief_bvnw_d	0.0
 Pers_namen_d	0.0
Ep_positief_bvnw_d	0.0
Alg_nw_rel_sit_d	0.0
Technisch_bvnw_d	0.0
Waarn_nmens_ov_bvnw_d	0.0
Geluid_bvnw_d	0.0
Stof_bvnw_d	0.0
Vorm_omvang_bvnw_d	0.0
Alg_nw_disc_caus_d	0.0
Alg_nw_ontw_p	0.0
 Pers_namen_p2	0.0
Org_namen_d	0.0
Samenst3_p	0.0
Infin_nw_dz	0.0
Ovd_vrij_dz	0.0
Ovd_vrij_d	0.0
Ovd_nw_dz	0.0
Ovd_nw_d	0.0
Ovd_bv_dz	0.0
Ovd_bv_d	0.0
Vd_nw_dz	0.0
Vd_nw_d	0.0
Vd_bv_d	0.0
Infin_bv_dz	0.0
 Prod_namen_d	0.0
Infin_bv_d	0.0
Alg_nw_ontw_d	0.0
Mv_fin_inbed_per_zin	0.0
Mv_inbed_per_zin	0.0
Betr_bijzin_los	0.0
Bijw_compl_bijzin_los	0.0
Ww1_conj	0.0
Meerv_ontk_dz	0.0
 Event_namen_d	0.0
Par_per_doc	0.0
